Price,Close,High,Low,Open,Volume
Ticker,SGOV,SGOV,SGOV,SGOV,SGOV
Date,,,,,
2024-10-03,98.1793212890625,98.18910804391987,98.1793212890625,98.18910804391987,4066100
2024-10-04,98.21845245361328,98.22823920763467,98.21845245361328,98.223349563177,4987100
2024-10-07,98.2282485961914,98.2380353511482,98.2282485961914,98.2282485961914,4792500
2024-10-08,98.23802947998047,98.24781623435236,98.23802947998047,98.23802947998047,3923100
2024-10-09,98.25759887695312,98.26738563165902,98.24781958735379,98.25759887695312,4024800
2024-10-10,98.27716827392578,98.27716827392578,98.26738151962942,98.27716827392578,3731100
2024-10-11,98.3163070678711,98.3260863569858,98.3163070678711,98.3163070678711,3778400
2024-10-14,98.3163070678711,98.3260863569858,98.3163070678711,98.3163070678711,3297100
2024-10-15,98.33587646484375,98.33587646484375,98.32608971028908,98.33587646484375,3567400
2024-10-16,98.3554458618164,98.3554458618164,98.34566657203482,98.34566657203482,3809900
2024-10-17,98.3554458618164,98.3652326167047,98.3554458618164,98.3554458618164,3575500
2024-10-18,98.39459228515625,98.40437904072776,98.38481299469196,98.40437904072776,3970200
2024-10-21,98.4141616821289,98.4141616821289,98.40437492696653,98.40437492696653,3940600
2024-10-22,98.42394256591797,98.42394256591797,98.41416327570415,98.42394256591797,3462800
2024-10-23,98.42394256591797,98.44351607655967,98.42394256591797,98.44351607655967,3927700
2024-10-24,98.45330047607422,98.45330047607422,98.44351372098755,98.45330047607422,3704500
2024-10-25,98.49243927001953,98.49243927001953,98.4826525150085,98.4826525150085,5386900
2024-10-28,98.49243927001953,98.50221855992375,98.49243927001953,98.50221855992375,3471300
2024-10-29,98.51200103759766,98.51200103759766,98.49732463827176,98.50221428301157,3449900
2024-10-30,98.51200103759766,98.53156708166337,98.51200103759766,98.52178779218374,7059200
2024-10-31,98.53157043457031,98.54135718948943,98.52179114475793,98.52179114475793,11321100
2024-11-01,98.58560180664062,98.58560180664062,98.57578204874604,98.58560180664062,13451800
2024-11-04,98.59542846679688,98.60427374484712,98.58560121296307,98.59542846679688,5041500
2024-11-05,98.6150894165039,98.6150894165039,98.59543490755237,98.60526216202814,4280500
2024-11-06,98.6150894165039,98.62490917498083,98.60526216202814,98.60526216202814,9470900
2024-11-07,98.63473510742188,98.63473510742188,98.62490785307783,98.62490785307783,6188100
2024-11-08,98.68385314941406,98.68385314941406,98.66419864286377,98.67402589613891,5624200
2024-11-11,98.67403411865234,98.68386137274639,98.66912423960459,98.67403411865234,4443700
2024-11-12,98.68385314941406,98.69367290669129,98.68385314941406,98.69367290669129,4283300
2024-11-13,98.71333312988281,98.71333312988281,98.6936786221943,98.70350587603856,4818000
2024-11-14,98.71333312988281,98.72316038372708,98.71333312988281,98.72316038372708,4353200
2024-11-15,98.76245880126953,98.76245880126953,98.75263904298673,98.75263904298673,5605100
2024-11-18,98.77227783203125,98.77227783203125,98.76245057856795,98.77227783203125,5597300
2024-11-19,98.78211212158203,98.78211212158203,98.77228486741875,98.78211212158203,4310900
2024-11-20,98.80176544189453,98.80176544189453,98.7821184283122,98.79194568310291,4133000
2024-11-21,98.80176544189453,98.81159269668524,98.80176544189453,98.81159269668524,4410700
2024-11-22,98.83123779296875,98.8410650475688,98.83123779296875,98.83123779296875,4343900
2024-11-25,98.841064453125,98.85089170766595,98.841064453125,98.841064453125,6020200
2024-11-26,98.8607177734375,98.87053753186149,98.85089051901471,98.8607177734375,4586900
2024-11-27,98.88035583496094,98.8901830884941,98.88035583496094,98.88035583496094,5909000
2024-11-29,98.91966247558594,98.92948972962799,98.91966247558594,98.91966247558594,6581100
2024-12-02,98.93741607666016,98.94728036610293,98.93741607666016,98.94234445925743,11471800
2024-12-03,98.94727325439453,98.95713001888062,98.94727325439453,98.95713001888062,5734100
2024-12-04,98.96699523925781,98.97685952808447,98.95713095043116,98.96699523925781,5351100
2024-12-05,98.97686767578125,98.98673196541993,98.97686767578125,98.97686767578125,4870100
2024-12-06,99.02617645263672,99.02617645263672,99.01631216351076,99.02617645263672,4779000
2024-12-09,99.03604125976562,99.03604125976562,99.02618449408725,99.02618449408725,5539800
2024-12-10,99.0557632446289,99.0557632446289,99.04589895535867,99.04589895535867,5293500
2024-12-11,99.0557632446289,99.06562000965104,99.0557632446289,99.06562000965104,4855300
2024-12-12,99.06562042236328,99.07548471167462,99.06562042236328,99.07548471167462,4701000
2024-12-13,99.11493682861328,99.11493682861328,99.10507253905473,99.10507253905473,4671500
2024-12-16,99.12480163574219,99.12480163574219,99.11493734613214,99.12480163574219,5598900
2024-12-17,99.12480163574219,99.13465840110388,99.12480163574219,99.13465840110388,5798500
2024-12-18,99.1465835571289,99.1465835571289,99.13668262263144,99.1465835571289,11526500
2024-12-19,99.1663818359375,99.17132852728375,99.15648090104446,99.15648090104446,8319400
2024-12-20,99.18617248535156,99.19607341987843,99.18617248535156,99.19112672871512,8898900
2024-12-23,99.20597839355469,99.20597839355469,99.19607745862471,99.20597839355469,7032500
2024-12-24,99.23567199707031,99.23567199707031,99.22577106230486,99.23567199707031,4654300
2024-12-26,99.24557495117188,99.24557495117188,99.23567401620497,99.24557495117188,4974100
2024-12-27,99.27526092529297,99.27526092529297,99.26535999125143,99.26535999125143,6558000
2024-12-30,99.27526092529297,99.28516185933451,99.27526092529297,99.28516185933451,6547600
2024-12-31,99.30496215820312,99.32475647527889,99.30496215820312,99.31486309284118,7371300
2025-01-02,99.32475280761719,99.32475280761719,99.3148594255448,99.32475280761719,7533100
2025-01-03,99.35445404052734,99.36434742244342,99.35445404052734,99.36434742244342,6730100
2025-01-06,99.35445404052734,99.37424835655942,99.35445404052734,99.36434742244342,6938300
2025-01-07,99.37425231933594,99.38415325384678,99.37425231933594,99.38415325384678,6792100
2025-01-08,99.39405822753906,99.39405822753906,99.38415729262587,99.38415729262587,6101100
2025-01-10,99.43363952636719,99.44354046054987,99.42374614438451,99.43363952636719,7644600
2025-01-13,99.45343780517578,99.45343780517578,99.44353687135046,99.44848356216326,7647300
2025-01-14,99.46334838867188,99.46334838867188,99.453447453886,99.46334838867188,7245400
2025-01-15,99.47323608398438,99.47323608398438,99.46334270196458,99.47323608398438,6878600
2025-01-16,99.47323608398438,99.49303795242399,99.47323608398438,99.48313701820418,5352500
2025-01-17,99.52274322509766,99.5326441603145,99.5128422898808,99.52274322509766,6563000
2025-01-21,99.53263854980469,99.54253193226309,99.53263854980469,99.5375852410339,7952400
2025-01-22,99.55242919921875,99.55242919921875,99.54252826492475,99.54252826492475,5717600
2025-01-23,99.56233215332031,99.56233215332031,99.55243121882548,99.56233215332031,5085800
2025-01-24,99.59202575683594,99.60192669116697,99.59202575683594,99.59202575683594,6380000
2025-01-27,99.59202575683594,99.6118200732979,99.59202575683594,99.60192669116697,9439800
2025-01-28,99.62171936035156,99.62171936035156,99.6019250442169,99.61181842618424,5857900
2025-01-29,99.62171936035156,99.63162029451888,99.62171936035156,99.62171936035156,3978700
2025-01-30,99.64151763916016,99.65141102077109,99.63161670534951,99.63161670534951,8043500
2025-01-31,99.66131591796875,99.67121685217315,99.66131591796875,99.67121685217315,12461600
2025-02-03,99.68416595458984,99.68416595458984,99.6742367726641,99.6742367726641,16436200
2025-02-04,99.70404052734375,99.70404052734375,99.69410376578519,99.70404052734375,7866600
2025-02-05,99.70404052734375,99.71397728890231,99.70404052734375,99.71397728890231,7100900
2025-02-06,99.72390747070312,99.72390747070312,99.71397828857329,99.72390747070312,5804300
2025-02-07,99.75371551513672,99.76364469704355,99.74377875370172,99.76364469704355,6758700
2025-02-10,99.77357482910156,99.77357482910156,99.76363806832681,99.77357482910156,7517800
2025-02-11,99.77357482910156,99.78351158987633,99.77357482910156,99.78351158987633,6424100
2025-02-12,99.78351593017578,99.79344511185477,99.78351593017578,99.78351593017578,6618800
2025-02-13,99.80338287353516,99.80338287353516,99.79344611222857,99.80338287353516,5690100
2025-02-14,99.84312438964844,99.8530611511591,99.84312438964844,99.84808898063966,7648100
2025-02-18,99.86299133300781,99.86299133300781,99.85306215092598,99.86299133300781,15815200
2025-02-19,99.86299133300781,99.87292809461796,99.86299133300781,99.87292809461796,7277600
2025-02-20,99.88286590576172,99.88286590576172,99.87292914404716,99.88286590576172,7608000
2025-02-21,99.92259979248047,99.92259979248047,99.91266303132088,99.91266303132088,9111000
2025-02-24,99.93252563476562,99.93252563476562,99.92259645346579,99.93252563476562,9734600
2025-02-25,99.94245910644531,99.94245910644531,99.93252234594479,99.93252234594479,10827700
2025-02-26,99.94245910644531,99.95239586694584,99.94245910644531,99.94245910644531,9536300
2025-02-27,99.9722671508789,99.9722671508789,99.96233796937523,99.9722671508789,10807800
2025-02-28,99.99214172363281,100.00207848476876,99.99214172363281,99.99214172363281,13772600
2025-03-03,100.01506805419922,100.01506805419922,100.00510029483598,100.01506805419922,17436600
2025-03-04,100.02503204345703,100.02503204345703,100.0150642844695,100.02503204345703,11543100
2025-03-05,100.02503204345703,100.03499219927218,100.02503204345703,100.02503204345703,7162600
2025-03-06,100.054931640625,100.054931640625,100.03499612186823,100.04496388124662,9925500
2025-03-07,100.08482360839844,100.08482360839844,100.07485584938925,100.08482360839844,8962400
2025-03-10,100.08482360839844,100.09479136740761,100.08482360839844,100.09479136740761,14768100
2025-03-11,100.10475158691406,100.10475158691406,100.09479143107095,100.09479143107095,11456900
2025-03-12,100.10475158691406,100.11471934592959,100.10475158691406,100.11471934592959,11307300
2025-03-13,100.13465881347656,100.13465881347656,100.11472329465923,100.11472329465923,13110600
2025-03-14,100.16455078125,100.16455078125,100.15458302221026,100.16455078125,11421900
2025-03-17,100.17451477050781,100.17451477050781,100.16455461425934,100.17451477050781,9018300
2025-03-18,100.18447875976562,100.18447875976562,100.17451100071956,100.18447875976562,9213100
2025-03-19,100.20441436767578,100.20441436767578,100.19444660862078,100.19444660862078,13584800
2025-03-20,100.20441436767578,100.21437452355835,100.20441436767578,100.21437452355835,12648500
2025-03-21,100.23430633544922,100.24426649096351,100.23430633544922,100.24426649096351,13101800
2025-03-24,100.25423431396484,100.26420207265768,100.25423431396484,100.25922199489733,13854600
